Vx,Vy,Yaw,YawRate,latitude,longitude,el,x_gps_cg,y_gps_cg,y,dy,mu,nu,dPsi,r,h,r_d,kappa,uUser,uOpt,blendingRatio,uOut,M
7.953497578,-0.022615786,-1.670405499,-0.0189,42.30139416,-83.69752201,274.4727783,0.99,0,1.922315007,-0.667440527,7.94428149,-0.019677769,-0.084114111,-0.0163,8,-0.009776868,-0.001230676,0,0.020490416,1,0.020490416,2.684677233
7.960797379,-0.026171686,-1.6712885,-0.0225,42.30138845,-83.69752257,274.4564514,0.99,0,1.903912872,-0.686893212,7.960797379,-0.026171686,-0.086391431,-0.0225,8,-0.004975353,-0.000624978,0,0.028719254,1,0.028719254,2.656297961
7.968265528,-0.014313434,-1.672021502,-0.01279,42.30138558,-83.69752287,274.4480896,0.99,0,1.875261483,-0.681100785,7.968265528,-0.014313434,-0.085580959,-0.01279,8,0.00277883,0.000348737,0,0.027507375,1,0.027507375,2.616793331
7.981492765,-0.023373056,-1.673650505,-0.01798,42.30138272,-83.69752316,274.4394836,0.99,0,1.856080861,-0.705833568,7.981492765,-0.023373056,-0.088549073,-0.01798,8,0.006244521,0.000782372,0,0.037562885,1,0.037562885,2.586625246
7.986666625,-0.01697789,-1.673989506,-0.01483,42.30137985,-83.69752345,274.4309387,0.99,0,1.827219751,-0.704282668,7.986666625,-0.01697789,-0.088296792,-0.01483,8,0.001026393,0.000128513,0,0.039436809,1,0.039436809,2.546032086
8.001399466,-0.022695365,-1.67557751,-0.0182,42.30137555,-83.6975239,274.4180298,0.99,0,1.806281297,-0.714318584,7.99260938,-0.020517194,-0.089491498,-0.01611,8,-0.002551103,-0.000319182,0,0.045093823,1,0.045093823,2.515013841
8.008679574,-0.016274246,-1.676267512,-0.00963,42.30137267,-83.69752422,274.4094543,0.99,0,1.775578921,-0.72148167,8.001399466,-0.022695365,-0.090291708,-0.0182,8,-0.004340477,-0.000542463,0,0.050463121,1,0.050463121,2.470426141
8.013213054,-0.016903149,-1.676988514,-0.01178,42.30136836,-83.69752469,274.3969421,0.99,0,1.7551692,-0.726836304,8.013213054,-0.016903149,-0.090829364,-0.01178,8,-0.003143377,-0.000392273,0,0.053454596,1,0.053454596,2.441299087
8.022965967,-0.019569384,-1.678300518,-0.01409,42.30136404,-83.69752516,274.384613,0.99,0,1.723092367,-0.744622138,8.021849396,-0.027171999,-0.092957534,-0.02354,8,-0.002425588,-0.000302371,0,0.063395792,1,0.063395792,2.393221428
8.025190636,-0.024875576,-1.678637518,-0.02063,42.30136116,-83.69752547,274.3763733,0.99,0,1.702343011,-0.747012973,8.025190636,-0.024875576,-0.093218016,-0.02063,8,-0.001848696,-0.000230361,0,0.066046777,1,0.066046777,2.363557463
8.028704662,-0.015869673,-1.679303521,-0.01295,42.30135828,-83.69752579,274.368103,0.99,0,1.670830412,-0.742996887,8.028704662,-0.015869673,-0.092674982,-0.01295,8,-0.000861697,-0.000107327,0,0.067079119,1,0.067079119,2.319570625
8.03676127,-0.020884983,-1.680511524,-0.017,42.30135396,-83.69752627,274.3556213,0.99,0,1.64868838,-0.747641288,8.033149303,-0.015479493,-0.093204226,-0.01176,8,-4.70E-05,-5.85E-06,0,0.070495944,1,0.070495944,2.28758899
8.03967133,-0.010455046,-1.681019527,-0.0093,42.30134963,-83.69752676,274.3427734,0.99,0,1.616577568,-0.758118876,8.03676127,-0.020884983,-0.094471535,-0.017,8,-0.000655626,-8.16E-05,0,0.077631228,1,0.077631228,2.240425074
8.041450661,-0.016037145,-1.68173253,-0.01084,42.30134674,-83.69752709,274.3342285,0.99,0,1.595182365,-0.763159811,8.041450661,-0.016037145,-0.095046102,-0.01084,8,-0.001476698,-0.000183635,0,0.081045249,1,0.081045249,2.209796367
8.045423224,-0.015073258,-1.682172532,-0.01143,42.30134385,-83.69752742,274.325592,0.99,0,1.562058549,-0.765216802,8.045423224,-0.015073258,-0.095255884,-0.01143,8,-0.001487759,-0.00018492,0,0.085404647,1,0.085404647,2.162395634
8.047920339,-0.008132794,-1.682548534,-0.00636,42.30133952,-83.69752791,274.3126526,0.99,0,1.540610322,-0.761348665,8.047920339,-0.008132794,-0.094743543,-0.00636,8,0.000116333,1.45E-05,0,0.085404647,1,0.085404647,2.132617015
8.052719419,-0.010969496,-1.683010536,-0.00942,42.30133519,-83.69752842,274.2998657,0.99,0,1.507502281,-0.769092406,8.052719419,-0.010969496,-0.095652872,-0.00942,8,0.002892702,0.00035922,0,0.091027471,1,0.091027471,2.084467671
8.057431006,-0.002677477,-1.683639541,-0.00371,42.3013323,-83.69752875,274.2915344,0.99,0,1.483986312,-0.767712538,8.055246331,-0.005285269,-0.095450758,-0.00773,8,0.002785398,0.000345787,0,0.092306677,1,0.092306677,2.051423814
8.057431006,-0.002677477,-1.683639541,-0.00371,42.30132941,-83.6975291,274.2832642,0.99,0,1.450529667,-0.76798981,8.057431006,-0.002677477,-0.095459383,-0.00371,8,-0.000294753,-3.66E-05,0,0.095628825,1,0.095628825,2.003808717
8.065251601,-0.004480664,-1.684391546,-0.00551,42.30132507,-83.69752961,274.2712097,0.99,0,1.428345367,-0.776147208,8.065251601,-0.004480664,-0.09638262,-0.00551,8,-0.002194692,-0.000272117,0,0.100741439,1,0.100741439,1.971328605
8.066310979,-0.006304024,-1.684659548,-0.00638,42.30132073,-83.69753012,274.2589722,0.99,0,1.394322914,-0.779176623,8.066310979,-0.006304024,-0.096747229,-0.00638,8,-0.001098799,-0.000136221,0,0.105437471,1,0.105437471,1.922334426
8.068369824,-0.0062405,-1.684884551,-0.00751,42.30131783,-83.69753045,274.2507629,0.99,0,1.372292966,-0.781104453,8.068369824,-0.0062405,-0.096962526,-0.00751,8,0.000569503,7.06E-05,0,0.108429692,1,0.108429692,1.890713826
8.06706544,-0.003309621,-1.685139553,-0.00662,42.30131494,-83.69753079,274.2424927,0.99,0,1.338479739,-0.78090613,8.06706544,-0.003309621,-0.096953574,-0.00662,8,0.002383374,0.000295445,0,0.111510936,1,0.111510936,1.842624958
8.070021592,0.000330575,-1.685272555,-0.00468,42.30131059,-83.6975313,274.2300415,0.99,0,1.315342511,-0.779325398,8.070021592,0.000330575,-0.096721156,-0.00468,8,0.001941098,0.000240532,0,0.112604994,1,0.112604994,1.809997802
8.076787466,0.004840841,-1.685631561,0.00236,42.30130625,-83.69753181,274.2179871,0.99,0,1.281804522,-0.785576207,8.074737031,-0.003613609,-0.097442267,-0.006,8,0.002275834,0.000281846,0,0.117206347,1,0.117206347,1.761289583
8.081571081,-0.006004746,-1.685910563,-0.00641,42.30130335,-83.69753217,274.2098389,0.99,0,1.259121876,-0.786440144,8.080158872,-0.000471996,-0.097484115,-0.00315,8,0.001224528,0.000151548,0,0.1185641,1,0.1185641,1.729080313
8.081438908,-0.008897245,-1.686037565,-0.00833,42.301299,-83.69753268,274.1972351,0.99,0,1.224737185,-0.792398724,8.081571081,-0.006004746,-0.098207846,-0.00641,8,-0.005967451,-0.000738402,0,0.125853609,1,0.125853609,1.679047178
8.082069713,-0.000930401,-1.686019568,-0.001,42.3012961,-83.69753303,274.1887817,0.99,0,1.202156297,-0.785518385,8.082069713,-0.000930401,-0.0973464,-0.001,8,-0.010914354,-0.00135044,0,0.126005094,1,0.126005094,1.647766538
8.083340623,0.002425215,-1.68603357,0.00308,42.3012932,-83.69753337,274.1804199,0.99,0,1.168208292,-0.776674194,8.083340623,0.002425215,-0.096231772,0.00308,8,-0.009043608,-0.001118796,0,0.126857898,1,0.126857898,1.600305238
8.085117214,0.007367139,-1.685988572,0.00687,42.30128885,-83.69753388,274.1685791,0.99,0,1.145298469,-0.76974991,8.085117214,0.007367139,-0.095350159,0.00687,8,-0.002941171,-0.000363776,0,0.12667836,1,0.12667836,1.568559637
8.084559651,0.009955782,-1.686010577,0.00621,42.3012845,-83.69753439,274.1569214,0.99,0,1.112248937,-0.767976098,8.084559651,0.009955782,-0.095136316,0.00621,8,0.005415415,0.000669846,0,0.129135782,1,0.129135782,1.521683669
8.086410224,0.005357752,-1.68611658,-0.00118,42.3012816,-83.69753475,274.1491699,0.99,0,1.090097889,-0.774821808,8.08527298,0.00567982,-0.095978515,9.00E-05,8,0.005509015,0.000681364,0,0.13391413,1,0.13391413,1.489132319
8.086851127,0.006767958,-1.686021582,0.00149,42.30127725,-83.69753526,274.1369019,0.99,0,1.056426698,-0.777806965,8.086410224,0.005357752,-0.096335848,-0.00118,8,0.005109405,0.000631851,0,0.138126251,1,0.138126251,1.440752374
8.088064675,0.005066499,-1.685975585,0.00268,42.30127435,-83.6975356,274.1282654,0.99,0,1.03444848,-0.778820683,8.088064675,0.005066499,-0.096442002,0.00268,8,0.005329712,0.00065896,0,0.140171297,1,0.140171297,1.409258291
8.092010666,-0.005601577,-1.685846589,-0.0018,42.30126999,-83.69753612,274.1152039,0.99,0,1.000814869,-0.785588256,8.091346419,-0.00072151,-0.097243116,0.00355,8,0.001811534,0.000223885,0,0.145815687,1,0.145815687,1.360224623
8.09333976,-0.007341884,-1.685856591,-0.00213,42.30126709,-83.69753646,274.1065979,0.99,0,0.977216612,-0.792745223,8.09333976,-0.007341884,-0.098107587,-0.00213,8,0.000185063,2.29E-05,0,0.150524342,1,0.150524342,1.325422463
8.094791833,-0.000852526,-1.685668595,0.0029,42.30126274,-83.69753698,274.0939331,0.99,0,0.942964903,-0.783511825,8.093189356,0.000331306,-0.096963123,0.00341,8,-0.00351578,-0.000434412,0,0.149985729,1,0.149985729,1.277857009
8.094791833,-0.000852526,-1.685668595,0.0029,42.30125983,-83.69753733,274.0859375,0.99,0,0.920946797,-0.782515129,8.094791833,-0.000852526,-0.096820159,0.0029,8,-0.006390994,-0.000789519,0,0.15274051,1,0.15274051,1.24642013
8.096203288,0.003064725,-1.6854646,0.00496,42.30125547,-83.69753784,274.0742493,0.99,0,0.887824526,-0.771740134,8.096535557,0.005116078,-0.095462235,0.00762,8,-0.011621071,-0.001435314,0,0.153099585,1,0.153099585,1.200498875
8.09647973,0.008708115,-1.685236603,0.0049,42.30125257,-83.69753818,274.0662842,0.99,0,0.866315119,-0.76929447,8.096203288,0.003064725,-0.095162724,0.00496,8,-0.008580054,-0.001059763,0,0.155018394,1,0.155018394,1.169838562
8.094877529,0.005758733,-1.685042605,0.00354,42.30124821,-83.69753869,274.0538025,0.99,0,0.834068862,-0.7609294,8.094877529,0.005758733,-0.094140314,0.00354,8,-0.000556176,-6.87E-05,0,0.155018394,1,0.155018394,1.124695202
8.095723563,0.002066505,-1.684919607,0.00257,42.30124531,-83.69753902,274.0451965,0.99,0,0.812042395,-0.76440318,8.095723563,0.002066505,-0.094561473,0.00257,8,0.004645511,0.000573823,0,0.158576341,1,0.158576341,1.092664263
8.098098793,0.004730874,-1.68473261,0.00639,42.30124095,-83.69753953,274.032135,0.99,0,0.779870049,-0.762498925,8.098098793,0.004730874,-0.094297441,0.00639,8,0.003010828,0.000371794,0,0.161223294,1,0.161223294,1.047082675
8.102225912,0.003611551,-1.684255614,0.00811,42.30123805,-83.69753987,274.023468,0.99,0,0.758869788,-0.756395003,8.100548701,0.00930619,-0.093511938,0.0126,8,0.000588147,7.26E-05,0,0.161223294,1,0.161223294,1.017970183
8.102225912,0.003611551,-1.684255614,0.00811,42.30123514,-83.6975402,274.0149841,0.99,0,0.72680618,-0.76052559,8.102225912,0.003611551,-0.094004634,0.00811,8,0.000376267,4.64E-05,0,0.166752492,1,0.166752492,0.971406343
8.103682807,0.004995495,-1.68353262,0.01115,42.30122933,-83.69754087,273.9981384,0.99,0,0.706055184,-0.765392724,8.103120506,-0.005003846,-0.094597546,-0.00118,8,0.003140371,0.000387551,0,0.170529445,1,0.170529445,0.94072317
8.103997213,0.002870258,-1.683427621,0.00629,42.30122787,-83.69754103,273.9938354,0.99,0,0.674241905,-0.758177922,8.103997213,0.002870258,-0.093693057,0.00629,8,0.007949289,0.00098091,0,0.169923505,0.92060223,0.156431958,0.896484127
8.105041958,0.00316845,-1.683138624,0.00573,42.30122351,-83.69754153,273.9811401,0.99,0,0.6525316,-0.758156149,8.105041958,0.00316845,-0.093678245,0.00573,8,0.006059756,0.000747653,0,0.171892809,0.624030018,0.107266272,0.865501286
8.106358154,0.010618906,-1.682837626,0.01085,42.30121915,-83.69754202,273.9683533,0.99,0,0.620858363,-0.749596968,8.106358154,0.010618906,-0.092602462,0.01085,8,-0.000755281,-9.32E-05,0,0.171892809,0.171597073,0.029496303,0.821554396
8.10707475,0.008885218,-1.682476628,0.00845,42.30121624,-83.69754235,273.9593811,0.99,0,0.600464523,-0.747499576,8.10707475,0.008885218,-0.092334456,0.00845,8,-0.00504264,-0.000622005,0,0.173474984,0.342006001,0.059329486,0.833050945
8.107900462,0.00909002,-1.681816632,0.01055,42.30121188,-83.69754284,273.9458313,0.99,0,0.569441382,-0.748619386,8.107692738,0.002929278,-0.092466156,0.00368,8,-0.004736997,-0.00058426,0,0.178076337,1,0.178076337,0.916478073
8.107728952,-0.003191952,-1.681354635,0.00873,42.30120897,-83.69754316,273.9369507,0.99,0,0.549181807,-0.74662302,8.107728952,-0.003191952,-0.092218457,0.00873,8,-0.004359694,-0.000537721,0,0.180432769,1,0.180432769,0.954086515
8.109138007,-0.003469778,-1.680925637,0.00952,42.30120461,-83.69754365,273.9240723,0.99,0,0.519155815,-0.741655708,8.109138007,-0.003469778,-0.091587234,0.00952,8,-0.00240322,-0.000296359,0,0.175023496,1,0.175023496,1.009551797
8.110542888,0.003935555,-1.680501639,0.01408,42.3012017,-83.69754397,273.9156799,0.99,0,0.49883869,-0.730912553,8.110542888,0.003935555,-0.090241239,0.01408,8,0.001704919,0.00021021,0,0.167717507,1,0.167717507,1.007960407
8.111607903,0.001501798,-1.680046641,0.01101,42.30119879,-83.69754429,273.9074402,0.99,0,0.469093772,-0.732369748,8.111607903,0.001501798,-0.090409746,0.01101,8,0.009105016,0.001122467,0,0.156478148,1,0.156478148,1.07113527
8.111299221,0.009964195,-1.679359645,0.01204,42.30119442,-83.69754476,273.8948669,0.99,0,0.449794542,-0.72361133,8.111063693,0.010488138,-0.089331568,0.01458,8,0.007381177,0.000910013,0,0.15375142,1,0.15375142,1.078954607
8.112181143,0.010403513,-1.679037647,0.0109,42.30119005,-83.69754523,273.8818054,0.99,0,0.420129689,-0.722631926,8.111299221,0.009964195,-0.089207746,0.01204,8,-0.002105036,-0.000259519,0,0.164050902,1,0.164050902,1.151942727
8.112448457,0.004260097,-1.67848465,0.0088,42.30118714,-83.69754554,273.8731079,0.99,0,0.400605166,-0.719653573,8.112448457,0.004260097,-0.088826538,0.0088,8,-0.00802278,-0.000988947,0,0.170010359,1,0.170010359,1.195248696
8.115427995,-0.003402005,-1.678042652,0.00567,42.30118423,-83.69754585,273.8646851,0.99,0,0.371914835,-0.720648027,8.115427995,-0.003402005,-0.088916868,0.00567,8,-0.004034249,-0.000497109,0,0.180421438,1,0.180421438,1.268352197
8.118448978,0.001271226,-1.677586654,0.01167,42.30117986,-83.69754632,273.8521118,0.99,0,0.352518857,-0.712133917,8.118448978,0.001271226,-0.087830857,0.01167,8,0.000307708,3.79E-05,0,0.1819035,1,0.1819035,1.27644832
8.121807682,-0.002665566,-1.677193655,0.00894,42.30117694,-83.69754663,273.8435364,0.99,0,0.32381793,-0.714564873,8.121807682,-0.002665566,-0.088094911,0.00894,8,0.004336267,0.000533904,0,0.192652615,1,0.192652615,1.351595941
8.125449719,-0.002984905,-1.676448659,0.00848,42.30117111,-83.69754723,273.8257751,0.99,0,0.305177462,-0.711997643,8.124401452,-0.001759631,-0.087749501,0.01048,8,0.004994382,0.000614738,0,0.196889715,1,0.196889715,1.382735537
8.126279413,-0.00122137,-1.675990661,0.01173,42.30116819,-83.69754754,273.8165283,0.99,0,0.276797004,-0.713242632,8.125449719,-0.002984905,-0.087891961,0.00848,8,0.006128573,0.000754244,0,0.206818901,1,0.206818901,1.452117264
8.126154055,0.003371001,-1.675368663,0.01571,42.30116528,-83.69754784,273.8074951,0.99,0,0.258529147,-0.700370042,8.126154055,0.003371001,-0.086294202,0.01571,8,0.006993127,0.00086057,0,0.206055866,1,0.206055866,1.444275816
8.126812771,-0.003783659,-1.674963665,0.0071,42.3011609,-83.69754828,273.7940369,0.99,0,0.231302432,-0.707958631,8.126812771,-0.003783659,-0.087224485,0.0071,8,0.007984484,0.000982486,0,0.2195005,1,0.2195005,1.541383156
8.127501067,0.005632051,-1.674489667,0.01478,42.30115798,-83.69754857,273.7848206,0.99,0,0.212748387,-0.697484354,8.127501067,0.005632051,-0.085923478,0.01478,8,0.008577805,0.001055405,0,0.2195005,1,0.2195005,1.54051899
8.128792137,0.004895026,-1.674071669,0.01312,42.30115361,-83.69754901,273.7705688,0.99,0,0.184943908,-0.699548904,8.128792137,0.004895026,-0.086164726,0.01312,8,0.010405929,0.001280132,0,0.229122748,1,0.229122748,1.608062392
8.126801131,0.006986234,-1.67362567,0.01205,42.30115069,-83.6975493,273.7603149,0.99,0,0.167257638,-0.697306827,8.126801131,0.006986234,-0.08590896,0.01205,8,0.011982069,0.001474389,0,0.233278764,1,0.233278764,1.641104028
8.12330901,0.010622379,-1.673084672,0.01616,42.30114778,-83.69754958,273.7503662,0.99,0,0.140777002,-0.695156486,8.12330901,0.010622379,-0.085680251,0.01616,8,0.012414747,0.001528286,0,0.23985284,1,0.23985284,1.6860499
8.126994421,0.009471774,-1.671643676,0.01502,42.3011434,-83.69755,273.7347412,0.99,0,0.123615294,-0.688732146,8.126994421,0.009471774,-0.084847943,0.01502,8,0.01103403,0.0013577,0,0.242938643,1,0.242938643,1.705770448
8.129024659,0.011118602,-1.670968677,0.0153,42.30113903,-83.69755041,273.7196655,0.99,0,0.096631132,-0.686943333,8.129024659,0.011118602,-0.084605834,0.0153,8,0.01013357,0.00124659,0,0.249840673,1,0.249840673,1.75533292
8.131289197,0.010043232,-1.670354679,0.01424,42.30113611,-83.69755069,273.710083,0.99,0,0.07943737,-0.686459579,8.131289197,0.010043232,-0.084522524,0.01424,8,0.00992116,0.00122012,0,0.256127997,1,0.256127997,1.801549922
8.131979988,0.015181363,-1.66962868,0.02079,42.30113172,-83.69755109,273.6960144,0.99,0,0.053361045,-0.680135681,8.131979988,0.015181363,-0.083734828,0.02079,8,0.007923226,0.000974328,0,0.263987152,1,0.263987152,1.853818078
8.133445286,0.011275418,-1.668901681,0.01472,42.3011288,-83.69755135,273.6869202,0.99,0,0.036555168,-0.680624197,8.133445286,0.011275418,-0.083780046,0.01472,8,0.007678349,0.000944045,0,0.272460487,1,0.272460487,1.916710531
8.13369925,0.017894621,-1.666757685,0.02139,42.30112442,-83.69755174,273.6739197,0.99,0,0.011479822,-0.678608084,8.13407053,0.015061635,-0.083524798,0.01985,8,0.027047148,0.003325162,0,0.275965547,1,0.275965547,1.938596468
8.134138581,0.026740833,-1.665803686,0.02771,42.30112149,-83.69755199,273.6655884,0.99,0,-0.004122989,-0.672372488,8.13658663,0.018977039,-0.082729808,0.02264,8,0.042574025,0.005232404,0,0.274820995,1,0.274820995,1.931048421
8.132282147,0.024878671,-1.664980687,0.02532,42.30111857,-83.69755224,273.6572266,0.99,0,-0.030003108,-0.678000941,8.132282147,0.024878671,-0.083468042,0.02532,8,0.041168108,0.005062283,0,0.284904733,1,0.284904733,2.001840822
8.134356806,0.026164438,-1.664040688,0.02571,42.30111419,-83.69755261,273.6442871,0.99,0,-0.046760001,-0.680293856,8.134356806,0.026164438,-0.083729529,0.02571,8,0.025357648,0.003117335,0,0.294565401,1,0.294565401,2.068801121
8.135079265,0.024414843,-1.663084689,0.02386,42.30110981,-83.69755297,273.6308899,0.99,0,-0.073057798,-0.681471966,8.135079265,0.024414843,-0.08386746,0.02386,8,0.007909885,0.000972314,0,0.307867021,1,0.307867021,2.16519227
8.136138584,0.020273357,-1.66204369,0.02078,42.30110689,-83.6975532,273.62146,0.99,0,-0.089528315,-0.683041217,8.136138584,0.020273357,-0.084050187,0.02078,8,0.026724343,0.003284637,0,0.31050959,1,0.31050959,2.184217745
8.136638193,0.026715265,-1.659335692,0.02695,42.30110251,-83.69755354,273.6086731,0.99,0,-0.114962506,-0.694526471,8.135566701,0.021294925,-0.085472899,0.02089,8,0.059293381,0.007288144,0,0.316938055,1,0.316938055,2.22827508
8.134606882,0.024047307,-1.658291693,0.02516,42.30109959,-83.69755376,273.600647,0.99,0,-0.131097696,-0.689743317,8.13459644,0.029836914,-0.084892698,0.02833,8,0.06145293,0.007554464,0,0.316578979,1,0.316578979,2.224604691
8.130696116,0.026454336,-1.657147694,0.02962,42.3010952,-83.69755409,273.588501,0.99,0,-0.158710531,-0.69933463,8.130696116,0.026454336,-0.086117605,0.02962,8,0.02144713,0.002637784,0,0.334746514,1,0.334746514,2.350257012
8.123640418,0.032709132,-1.655928695,0.03581,42.30109227,-83.6975543,273.5804138,0.99,0,-0.175289728,-0.685326126,8.123640418,0.032709132,-0.084461649,0.03581,8,-0.003139064,-0.000386408,0,0.336228576,1,0.336228576,2.359600576
8.118510087,0.034922633,-1.654674696,0.03839,42.30108789,-83.69755462,273.568512,0.99,0,-0.201556816,-0.672833739,8.118510087,0.034922633,-0.082970903,0.03839,8,0.014656055,0.001805247,0,0.339323496,1,0.339323496,2.380075925
8.111801961,0.03102291,-1.653396696,0.03324,42.30108497,-83.69755482,273.5604248,0.99,0,-0.218160433,-0.67478004,8.111801961,0.03102291,-0.0832806,0.03324,8,0.037273672,0.004594959,0,0.345614327,1,0.345614327,2.427056997
8.107986753,0.037616772,-1.652094697,0.03832,42.30108206,-83.69755501,273.5522461,0.99,0,-0.24401907,-0.681508954,8.107986753,0.037616772,-0.084152412,0.03832,8,0.053616515,0.006612731,0,0.355069158,1,0.355069158,2.492701284
8.101068373,0.037844013,-1.648731698,0.03628,42.30107768,-83.69755529,273.5399475,0.99,0,-0.259550645,-0.669864767,8.101068373,0.037844013,-0.082782062,0.03628,8,0.048171734,0.005946278,0,0.355428233,1,0.355428233,2.495618974
8.096487699,0.043495304,-1.647302698,0.04307,42.30107332,-83.69755554,273.5280457,0.99,0,-0.285877743,-0.674043443,8.096487699,0.043495304,-0.083346601,0.04307,8,0.044720922,0.005523417,0,0.362507258,1,0.362507258,2.544278657
8.092802324,0.040839491,-1.645877698,0.04098,42.30107041,-83.69755571,273.5202637,0.99,0,-0.300766446,-0.678952145,8.092802324,0.040839491,-0.08399346,0.04098,8,0.043122317,0.00532841,0,0.374517695,1,0.374517695,2.62769238
8.084906054,0.032980995,-1.644378698,0.0337,42.30106605,-83.69755594,273.508606,0.99,0,-0.326313664,-0.693701953,8.084906054,0.032980995,-0.085907017,0.0337,8,0.035283948,0.004364139,0,0.400175513,1,0.400175513,2.811568317
8.079232287,0.039709208,-1.642856699,0.04143,42.30106315,-83.6975561,273.5010681,0.99,0,-0.343161556,-0.684885006,8.079232287,0.039709208,-0.084871882,0.04143,8,0.036985501,0.004577793,0,0.406045201,1,0.406045201,2.850413915
8.071572029,0.038264972,-1.641315699,0.04102,42.30106024,-83.69755624,273.4935303,0.99,0,-0.369531451,-0.705540855,8.071572029,0.038264972,-0.087521298,0.04102,8,0.099349665,0.012308451,0,0.41472823,1,0.41472823,2.912326753
8.049421537,0.044444774,-1.637329698,0.04021,42.30105589,-83.69755645,273.4820557,0.99,0,-0.385547668,-0.71024059,8.049421537,0.044444774,-0.088303451,0.04021,8,0.140776294,0.017479829,0,0.417161281,1,0.417161281,2.93061492
8.037313936,0.051988261,-1.635638698,0.04642,42.30105155,-83.69755663,273.4709167,0.99,0,-0.415083681,-0.752280051,8.037313936,0.051988261,-0.09373368,0.04642,8,0.130734128,0.016265558,0,0.444518372,1,0.444518372,3.122467124
8.024059316,0.045590302,-1.634025698,0.03872,42.30104866,-83.69755676,273.4632874,0.99,0,-0.434705869,-0.779956132,8.024059316,0.045590302,-0.097354333,0.03872,8,0.094794736,0.011813622,0,0.46888035,1,0.46888035,3.296558626
8.009593828,0.048586054,-1.632268697,0.04379,42.30104577,-83.69755688,273.4554443,0.99,0,-0.46832921,-0.796093101,8.009593828,0.048586054,-0.099554985,0.04379,8,0.066217793,0.008267158,0,0.490377703,1,0.490377703,3.446042385
7.992499822,0.047863546,-1.630428697,0.04408,42.30104145,-83.69755705,273.4428711,0.99,0,-0.490231181,-0.806020414,7.992499822,0.047863546,-0.101017006,0.04408,8,0.094440995,0.01181599,0,0.500489319,1,0.500489319,3.51852526
7.938116777,0.04916771,-1.625692696,0.04449,42.30103715,-83.69755719,273.4309692,0.99,0,-0.523536296,-0.821384821,7.951402351,0.054037889,-0.103482834,0.04952,8,0.135492893,0.017039732,0,0.517733698,1,0.517733698,3.637979182
7.938116777,0.04916771,-1.625692696,0.04449,42.30103429,-83.69755727,273.4234619,0.99,0,-0.547479296,-0.861347438,7.938116777,0.04916771,-0.108719751,0.04449,8,0.140271687,0.017670312,0,0.530315359,1,0.530315359,3.805006813
7.873481925,0.055360503,-1.621807694,0.04618,42.30103003,-83.69755738,273.4122314,0.99,0,-0.584454898,-0.901699924,7.907812486,0.052219893,-0.114272518,0.04441,8,0.133661406,0.016902082,0,0.530315359,1,0.530315359,3.963752363
7.837265841,0.063449177,-1.619770693,0.05219,42.3010272,-83.69755744,273.4046631,0.99,0,-0.610804565,-0.920126438,7.873481925,0.055360503,-0.117128726,0.04618,8,0.132229548,0.016793876,0,0.530315359,1,0.530315359,4.049400062
7.7589348,0.066552151,-1.615394691,0.05856,42.30102299,-83.69755752,273.3934937,0.99,0,-0.648805708,-0.916519136,7.7770229,0.059901846,-0.118120605,0.04978,8,0.099003007,0.012729816,0,0.530315359,1,0.530315359,4.27559655
7.736406621,0.066810269,-1.61429269,0.05621,42.3010202,-83.69755757,273.3859558,0.99,0,-0.675549572,-0.912124839,7.736406621,0.066810269,-0.118170764,0.05621,8,0.063467882,0.008203488,0,0.530315359,1,0.530315359,4.428418177
7.691357462,0.066625259,-1.611960689,0.05801,42.30101605,-83.69755761,273.3739014,0.99,0,-0.716680782,-0.913740034,7.691357462,0.066625259,-0.119077633,0.05801,8,0.08694765,0.011304167,0,0.530315359,1,0.530315359,4.584758689
7.644437855,0.066176576,-1.609545688,0.05938,42.3010133,-83.69755763,273.3656006,0.99,0,-0.743476323,-0.929056053,7.644437855,0.066176576,-0.121830202,0.05938,8,0.169803897,0.022211906,0,0.530315359,1,0.530315359,4.638597678
7.539597151,0.065860295,-1.604788685,0.05654,42.30100922,-83.69755765,273.3526001,0.99,0,-0.787464653,-1.005432854,7.591353368,0.069573576,-0.132829172,0.06417,8,0.299045687,0.03939128,0,0.530315359,1,0.530315359,4.889048345
7.461623161,0.06870406,-1.601228375,0.05572,42.30100652,-83.69755764,273.3439636,0.99,0,-0.818711316,-1.07032425,7.539597151,0.065860295,-0.142436124,0.05654,8,0.277043984,0.036743795,0,0.530315359,1,0.530315359,5.18037286
7.409010337,0.082661432,-1.598766373,0.06757,42.30100251,-83.69755762,273.3314819,0.99,0,-0.866779781,-1.086899664,7.409010337,0.082661432,-0.147221825,0.06757,8,0.186781317,0.025208454,0,0.530315359,1,0.530315359,5.38747077
7.353640309,0.075456482,-1.596423371,0.0588,42.30099985,-83.69755758,273.323761,0.99,0,-0.901514302,-1.113631006,7.353640309,0.075456482,-0.152016259,0.0588,8,0.136684068,0.018586287,0,0.530315359,1,0.530315359,5.586717189
7.296309951,0.079893949,-1.594026369,0.06302,42.30099722,-83.69755754,273.3164368,0.99,0,-0.955769473,-1.136611109,7.296309951,0.079893949,-0.156406473,0.06302,8,0.128429647,0.017600945,0,0.530315359,1,0.530315359,5.795333924
